         100   15.533298611111110        4.7899999618530273        36.943000793457031        121.29499816894531                1
         728   81.376944444444447        4.6999998092651367        35.823169708251953        117.76149749755859                1
        1289   88.506574074074081        5.7500000000000000        33.095718383789062        115.66369628906250                1
        2975   132.13133101851852        4.1399998664855957        36.630828857421875        121.36129760742188                1
        3307   146.20678240740742        4.0199999809265137        35.097068786621094        118.52629852294922                1
        3758   166.91006944444445        4.1199998855590820        32.607830047607422        118.03500366210938                1
        4955   221.66028935185184        5.4499998092651367        33.651500701904297        119.10820007324219                1
        6168   271.72796296296298        4.7600002288818359        33.624950408935547        118.99369812011719                1
        6564   289.94068287037038        4.7100000381469727        35.010799407958984        119.15339660644531                1
        8810   410.86874999999998        4.6199998855590820        35.768501281738281        117.73429870605469                1
        9016   414.90666666666669        4.0000000000000000        35.589828491210938        117.45929718017578                1
        9296   425.37046296296296        4.4800000190734863        33.065898895263672        116.20760345458984                1
        9462   432.83916666666664        4.1999998092651367        32.974639892578125        115.88700103759766                1
        9867   447.45984953703703        4.0100002288818359        34.073699951171875        118.98560333251953                1
       11027   490.53157407407406        4.0700001716613770        31.420499801635742        115.83229827880859                1
       11033   490.57255787037036        4.3600001335144043        33.561698913574219        118.22049713134766                1
       11128   493.54373842592594        4.3099999427795410        31.658830642700195        115.85369873046875                1
       11305   500.69569444444443        4.0700001716613770        37.461830139160156        118.25579833984375                1
       11544   511.99259259259259        4.8099999427795410        33.553199768066406        116.66349792480469                1
       11839   515.42884259259256        4.0900001525878906        36.582000732421875        121.16069793701172                1
       11974   521.16554398148151        4.1900000572204590        35.967670440673828        120.54550170898438                1
       13307   589.13275462962963        4.2300000190734863        36.519168853759766        121.21299743652344                1
       13404   594.22321759259262        4.1300001144409180        32.937301635742188        115.82369995117188                1
       13791   612.14442129629629        4.0599999427795410        37.458671569824219        118.82029724121094                1
       14127   621.60348379629625        5.1199998855590820        35.723899841308594        117.75489807128906                1
       15830   645.93472222222226        5.5500001907348633        36.538330078125000        120.41719818115234                1
       16255   661.47320601851857        4.0900001525878906        34.060199737548828        116.66549682617188                1
       17247   713.38012731481479        4.0399999618530273        35.805118560791016        117.73729705810547                1
       18720   749.50103009259260        4.0799999237060547        36.514999389648438        120.83020019531250                1
       19126   766.09619212962969        4.3800001144409180        33.087001800537109        117.91600036621094                1
       20344   823.25243055555552        4.5999999046325684        30.389999389648438        114.05000305175781                1
       20409   839.74861111111113        4.0199999809265137        37.093330383300781        121.39499664306641                1
       20418   839.98800925925923        6.0700001716613770        35.872169494628906        119.93170166015625                1
       20636   846.11748842592590        5.1799998283386230        36.208499908447266        120.23529815673828                1
       21027   861.37659722222224        4.6199998855590820        36.245300292968750        120.27870178222656                1
       21312   875.22127314814816        4.1399998664855957        36.016170501708984        120.19170379638672                1
       21415   879.13187500000004        5.0300002098083496        36.135330200195312        120.44850158691406                1
       21742   897.33931712962965        4.6500000953674316        32.630168914794922        117.30699920654297                1
       21962   912.88666666666666        4.1399998664855957        33.200328826904297        115.52899932861328                1
       22256   921.11104166666667        5.6700000762939453        36.144199371337891        120.36920166015625                1
       22551   924.93865740740739        5.3299999237060547        36.231800079345703        120.33920288085938                1
       23090   942.91846064814820        4.0999999046325684        36.192199707031250        120.08480072021484                1
       23507   959.42394675925925        5.1500000953674316        35.804000854492188        121.45649719238281                1
       23763   970.38627314814812        5.1900000572204590        36.252300262451172        120.24120330810547                1
       24930   1013.9473726851852        4.5199999809265137        35.907218933105469        118.32759857177734                1
       27411   1075.7528703703704        4.0199999809265137        36.076301574707031        120.16799926757812                1
       29297   1135.4049652777778        4.4000000953674316        36.273998260498047        120.32029724121094                1
       29532   1143.0668981481481        4.0199999809265137        37.462669372558594        118.34970092773438                1
       29609   1145.0885532407408        4.2300000190734863        33.133998870849609        116.07679748535156                1
       31376   1191.1448611111111        4.1500000953674316        32.129001617431641        115.78620147705078                1
       32449   1216.8142592592592        4.2600002288818359        34.701541900634766        119.91999816894531                1
       32480   1217.8064004629630        4.1199998855590820        36.172199249267578        120.28269958496094                1
       33261   1240.9797222222223        4.0500001907348633        32.346889495849609        115.19860076904297                1
       33595   1252.0193518518518        4.0399999618530273        34.547290802001953        118.99929809570312                1
       33892   1260.8111689814814        4.0500001907348633        34.952499389648438        120.73950195312500                1
       34009   1264.5056134259260        4.0900001525878906        31.849170684814453        115.84519958496094                1
       35247   1308.3434722222223        4.2100000381469727        33.984039306640625        116.71820068359375                1
       36228   1340.4605671296297        4.3099999427795410        32.957828521728516        117.78700256347656                1
       37192   1374.8909490740741        4.5000000000000000        33.146011352539062        116.49980163574219                1
       37613   1389.4416782407407        4.5300002098083496        34.726799011230469        120.13500213623047                1
       37653   1390.7227199074075        4.5599999427795410        34.033298492431641        118.99549865722656                1
       38402   1418.7558449074074        6.0300002098083496        37.403831481933594        118.60500335693359                1
       39385   1435.3355439814816        4.2399997711181641        32.004829406738281        116.36019897460938                1
       40140   1460.4481712962963        4.1700000762939453        36.173698425292969        120.32270050048828                1
       41594   1496.2904629629629        4.6100001335144043        35.458000183105469        118.89830017089844                1
       43268   1544.6702662037037        4.7699999809265137        37.467170715332031        118.56980133056641                1
       43500   1553.1700115740741        4.0700001716613770        34.388359069824219        119.04640197753906                1
       44216   1576.1688425925927        4.0199999809265137        37.396671295166016        118.59249877929688                1
       44455   1585.1407870370369        4.5700001716613770        37.468669891357422        118.56900024414062                1
       44570   1587.9684374999999        4.4099998474121094        35.285499572753906        119.34320068359375                1
       44673   1589.9863425925926        4.8699998855590820        31.882169723510742        115.85630035400391                1
       44811   1592.3745601851851        4.1999998092651367        36.240169525146484        120.23220062255859                1
       45839   1621.0350810185184        4.2800002098083496        31.846830368041992        115.84230041503906                1
       46806   1649.4407870370371        4.7199997901916504        31.108169555664062        114.30370330810547                1
       47291   1661.5870949074074        4.0199999809265137        34.428741455078125        116.53800201416016                1
       47723   1678.5013310185186        5.6599998474121094        36.171501159667969        120.09970092773438                1
       47892   1680.5374305555556        4.3099999427795410        31.521169662475586        115.92829895019531                1
       48198   1690.0773148148148        4.0599999427795410        36.201560974121094        117.86710357666016                1
       48652   1701.1278472222223        4.4000000953674316        37.399829864501953        118.54949951171875                1
       49707   1738.9890277777777        4.5799999237060547        34.031501770019531        117.23349761962891                1
       49899   1744.9289583333334        4.0399999618530273        36.172161102294922        120.25229644775391                1
       51136   1791.8067013888890        4.3499999046325684        36.027000427246094        120.86699676513672                1
       52961   1867.0065046296297        4.4299998283386230        31.842330932617188        115.84500122070312                1
       53773   1901.6480902777778        4.1399998664855957        34.422599792480469        119.79209899902344                1
       56623   2008.5506712962963        4.2800002098083496        31.952499389648438        115.03880310058594                1
       56897   2023.3893981481481        5.6500000953674316        34.001701354980469        116.60569763183594                1
       58066   2027.2398958333333        4.0500001907348633        33.993598937988281        116.64620208740234                1
